counter,Session.ID,FailingMethod,Question.ID,Answer.duration_seconds,Answer.timestamp,Answer.confidence,Answer.difficulty,TP,TN,FN,FP,Answer.option,Answer.order,Answer.explanation,Code.LOC,Code.complexity,Worker.ID,Worker.score,Worker.profession,Worker.yearsOfExperience,Worker.age,Worker.gender,Worker.whereLearnedToCode,Worker.country,Worker.programmingLanguage
202,436eC-9E2e70-4,HIT01_8,2,97.034,Tue 2015 Jul 07 08:52:12.87,5,1,0,1,0,0,NO,2,Lines 273 to 275 only check to ensure the offsets don't equal zero. These lines don't result in the exception shown above being shown.,3,3,270ie-2C-4c-550:97ai0I-8C871,5,Professional_Developer,20,25,Male,High School;University;Other as long as i can remember honestly,USA,c++
203,432CE0E-3e-7-31,HIT01_8,2,949.159,Tue 2015 Jul 07 09:21:12.88,4,4,0,1,0,0,NO,2,There is a static field named UTC ;which will return Universal coordinated time,3,3,519CE-1a-8G700:117Ec-7c4a-50-9:93Ce-7c-8i-69-4,5,Professional_Developer,4,29,Female,University,USA,java;c
204,420iI7G-9A-2-8-9,HIT01_8,2,66.349,Tue 2015 Jul 07 09:38:31.35,5,1,0,1,0,0,NO,2,The offset values are just being checked for zero values; and the code will pass through.,3,3,94iC8I-7g2-6-9:176ac-2C-6e7-94,3,Professional_Developer,25,42,Male,High School;University;Web,United States of America,C#; C++
206,412Gg4C8a0-5-6,HIT01_8,2,77.641,Tue 2015 Jul 07 10:45:07.10,4,2,0,1,0,0,NO,2,This shouldn't be causing an out of range error because this is only looking to see if the inputs are 0 so that shouldn't be the issue here.,3,3,358ig-7C7C5-1-2:10EI0c-3A0-3-9,5,Professional_Developer,5,32,Male,University,USA,SQL
209,396eE-2g-7i-6-65,HIT01_8,2,125.81,Tue 2015 Jul 07 13:09:35.95,4,4,0,0,0,1,YES,2,"The same problem as the string is trying to sub string a Null value. But wouldn't the "".length() > 0"" part eliminate that issue?    No; calling itemdescription.length() when itemdescription is null would not generate a StringIndexOutOfBoundsException; but rather a NullPointerException since you would essentially be trying to call a method on null.    As others have indicated; StringIndexOutOfBoundsException indicates that itemdescription is not at least 38 characters long. You probably want to handle both conditions (I assuming you want to truncate):  ",3,3,892CA6a-8c802:759GA-8a-5a-285,4,Professional_Developer,6,31,Female,University;Web,INDIA,PHP;MySQL
211,392Gc2E-5I-8-70,HIT01_8,2,27.755,Tue 2015 Jul 07 14:03:38.29,5,1,0,1,0,0,NO,2,There is no offset; therefore we can just return the local time.,3,3,307Cg-5C7a4-4-3:881AI5C9I3-85,4,Professional_Developer,4,22,Male,University,USA,Java; C++
221,440gI-1G-6a8-3-5,HIT01_8,8,43.51,Tue 2015 Jul 07 08:43:38.49,5,1,0,1,0,0,NO,3,The issue occurs before this point in the code. The javadoc says it accepts negative minutes; but it's hard coded to throw the exception if minutesOffset is negative.,1,1,23EE-1c8E1-7-2:16eA-3g-9A-7-5-3,4,Professional_Developer,6,31,Female,University;Web,INDIA,PHP;MySQL
223,436eC-9E2e70-4,HIT01_8,8,216.495,Tue 2015 Jul 07 08:55:49.36,2,3,0,1,0,0,NO,3,The failure is caused by the check on line 279. This failure is occurring before you even get to line 290.,1,1,270ie-2C-4c-550:97ai0I-8C871,5,Professional_Developer,20,25,Male,High School;University;Other as long as i can remember honestly,USA,c++
225,430AC4g-3a-3-7-8,HIT01_8,8,265.929,Tue 2015 Jul 07 09:05:04.94,4,3,0,1,0,0,NO,1,The argument -15 resulted in the exception being thrown on line 280. This is due to -15 being less than 0; which caused the if statement conditional to pass. Assuming that the exceptions were not thrown; the safeMultiply function shouldn't be related to the failure.,1,1,881AC0I2E-625:135cI3E-7e8-86,5,Professional_Developer,7,24,Male,High School;University;Web,United States,C++;Java;PHP
226,422Gg1i4g727,HIT01_8,8,471.387,Tue 2015 Jul 07 09:32:51.90,2,3,0,1,0,0,NO,1,This is third party api and should not give negative values,1,1,188aC8i1a150,5,Professional_Developer,4,27,Female,University;Web,India,Java;C++
227,420iI7G-9A-2-8-9,HIT01_8,8,267.317,Tue 2015 Jul 07 09:42:58.66,5,1,0,1,0,0,NO,3,Assuming safeMultiply takes valid longs and ints then it should not fail with a simple multiplication of  minutesOffset * 60000,1,1,94iC8I-7g2-6-9:176ac-2C-6e7-94,3,Professional_Developer,25,42,Male,High School;University;Web,United States of America,C#; C++
228,418Ai0a7g-212,HIT01_8,8,744.518,Tue 2015 Jul 07 09:51:53.85,5,2,0,1,0,0,NO,1,Line 279 catches the negative parameter and throws an exception matching the exception in the test. Line 290 is not reached with the parameters above.,1,1,270eG-5c6A3-46:65eI-2i-2I-9-36,5,Professional_Developer,20,38,Male,High School;University;Other On the job,USA,C#
231,432CE0E-3e-7-31,HIT01_8,8,3949.175,Tue 2015 Jul 07 10:27:02.05,4,4,0,1,0,0,NO,3,No issues if we import and defined FieldUtils class with the method safeMultiply.  or Import FieldUtils defined API to current class ;So that we can use this method ,1,1,519CE-1a-8G700:117Ec-7c4a-50-9:93Ce-7c-8i-69-4,5,Professional_Developer,4,29,Female,University,USA,java;c
233,412Gg4C8a0-5-6,HIT01_8,8,137.564,Tue 2015 Jul 07 10:47:24.67,1,5,0,1,0,0,NO,3,I'm leaning toward no here but I'm not exactly sure. If this function is simply multiplying the two numbers then I don't think that would put the test out of range but I'm not certain on this one.,1,1,358ig-7C7C5-1-2:10EI0c-3A0-3-9,5,Professional_Developer,5,32,Male,University,USA,SQL
237,396eE-2g-7i-6-65,HIT01_8,8,55.856,Tue 2015 Jul 07 13:10:31.80,4,4,0,0,0,1,YES,3,"The same answer because the string is trying to sub string a Null value. But wouldn't the "".length() > 0"" part eliminate that issue?    No; calling itemdescription.length() when itemdescription is null would not generate a StringIndexOutOfBoundsException; but rather a NullPointerException since you would essentially be trying to call a method on null.    As others have indicated; StringIndexOutOfBoundsException indicates that itemdescription is not at least 38 characters long. You probably want to handle both conditions (I assuming you want to truncate):  ",1,1,892CA6a-8c802:759GA-8a-5a-285,4,Professional_Developer,6,31,Female,University;Web,INDIA,PHP;MySQL
243,430AC4g-3a-3-7-8,HIT01_8,4,218.695,Tue 2015 Jul 07 09:08:43.64,5,4,0,0,0,1,YES,2,The argument -15 is less than 0; which causes the if statement conditional on line 279 to pass. This results in the exception on line 280 being thrown. According to the comment block above the method; minutesOffset should be checked for below -59 or above 59.,3,2,881AC0I2E-625:135cI3E-7e8-86,5,Professional_Developer,7,24,Male,High School;University;Web,United States,C++;Java;PHP
244,422Gg1i4g727,HIT01_8,4,42.667,Tue 2015 Jul 07 09:33:34.56,3,5,0,0,0,1,YES,2,There may be an issue as it involves not indigenous java,3,2,188aC8i1a150,5,Professional_Developer,4,27,Female,University;Web,India,Java;C++
245,418Ai0a7g-212,HIT01_8,4,93.64,Tue 2015 Jul 07 09:53:27.49,5,1,0,0,0,1,YES,2,According to the comments; the minute value should be between -59 and +59; but the conditional statement is checking for a value between 0 and 59.,3,2,270eG-5c6A3-46:65eI-2i-2I-9-36,5,Professional_Developer,20,38,Male,High School;University;Other On the job,USA,C#
250,438eC5I4G-62-8,HIT01_8,4,137.595,Tue 2015 Jul 07 15:31:10.26,3,5,0,1,0,0,NO,1,It will return the offset,3,2,40Ge-1c-3I-31-7,4,Professional_Developer,3,23,Male,University,India,HTML
254,422Gg1i4g727,HIT01_8,4,155.351,Fri 2015 Jul 10 13:00:10.24,5,3,0,0,0,1,YES,1,"Yes ; this conditional clause is exactly the place from where the exception is thrown ; because it is not in valid range of ""minutes""",3,2,1504ic8g0I130:312cI-5a9I-1-82:10eG-8i5a-618,5,Professional_Developer,8,33,Male,Web,India,C#
257,410Ac-6A7C2-8-3,HIT01_8,4,35.532,Fri 2015 Jul 10 13:31:14.36,5,1,0,0,0,1,YES,1,This is the argument exception thrown.,3,2,15GG-1G-6I44-8:1540CE2g-7G26-4,5,Professional_Developer,10,32,Male,University;Web,USA,php
258,402GE-6C2C-7-50,HIT01_8,4,39.864,Fri 2015 Jul 10 14:26:17.86,5,1,0,0,0,1,YES,1,-15 is less then 0; so it throws IllegalArgumentException,3,2,1569GA-9C0a903,5,Professional_Developer,7,28,Male,University,USA,visual foxpro
259,406Ac-8e-9C-894,HIT01_8,4,644.626,Fri 2015 Jul 10 14:27:19.10,5,2,0,0,0,1,YES,1,Value passed in minutes -15;where as it checks (<0 | >53).,3,2,1558IC6A2G07-8,3,Professional_Developer,7,35,Male,University;Other private institute,INDIA,Java
260,398iE-2e-2g2-6-6,HIT01_8,4,542.43,Fri 2015 Jul 10 14:45:28.89,5,4,0,1,0,0,NO,1,DateTimeZone.forOffsetHoursMinutes(-2; -15) is an invalid argument so it will directly throw an exception. Hence there is no issue between the conditional statement.,3,2,1566Gg-1I7G-1-4-3,4,Professional_Developer,2,24,Male,University,canada,java; plsql
263,430AC4g-3a-3-7-8,HIT01_8,0,77.696,Tue 2015 Jul 07 09:10:01.33,5,2,0,1,0,0,NO,3,The argument -2 is within the range (-23;23); and therefore the if statement condition on line 276 will fail; causing the program to move to the next if statement.,1,1,881AC0I2E-625:135cI3E-7e8-86,5,Professional_Developer,7,24,Male,High School;University;Web,United States,C++;Java;PHP
264,418Ai0a7g-212,HIT01_8,0,46.644,Tue 2015 Jul 07 09:54:14.13,1,1,0,1,0,0,NO,3,The exception is in no way related to the hoursOffset parameter.,1,1,270eG-5c6A3-46:65eI-2i-2I-9-36,5,Professional_Developer,20,38,Male,High School;University;Other On the job,USA,C#
269,438eC5I4G-62-8,HIT01_8,0,26.997,Tue 2015 Jul 07 15:31:37.26,0,4,0,0,0,0,IDK,2,I dont know,1,1,40Ge-1c-3I-31-7,4,Professional_Developer,3,23,Male,University,India,HTML
273,422Gg1i4g727,HIT01_8,0,72.472,Fri 2015 Jul 10 13:01:22.71,5,3,0,1,0,0,NO,2,Hour offset is a valid input but it is not related to the exception.,1,1,1504ic8g0I130:312cI-5a9I-1-82:10eG-8i5a-618,5,Professional_Developer,8,33,Male,Web,India,C#
276,410Ac-6A7C2-8-3,HIT01_8,0,21.393,Fri 2015 Jul 10 13:31:35.75,5,5,0,1,0,0,NO,2,int can be positive or negative; no error,1,1,15GG-1G-6I44-8:1540CE2g-7G26-4,5,Professional_Developer,10,32,Male,University;Web,USA,php
277,402GE-6C2C-7-50,HIT01_8,0,59.363,Fri 2015 Jul 10 14:27:17.22,3,2,0,1,0,0,NO,2,the problem is with the minute variable not the hour,1,1,1569GA-9C0a903,5,Professional_Developer,7,28,Male,University,USA,visual foxpro
278,406Ac-8e-9C-894,HIT01_8,0,235.788,Fri 2015 Jul 10 14:31:14.89,5,2,0,1,0,0,NO,2,If issue is in hoursOffset;we will be getting Exception as a java.lang.IlleagalArgumentException Hours out of range:-2,1,1,1558IC6A2G07-8,3,Professional_Developer,7,35,Male,University;Other private institute,INDIA,Java
280,398iE-2e-2g2-6-6,HIT01_8,0,236.919,Fri 2015 Jul 10 14:49:25.81,5,3,0,0,0,1,YES,2,The value of hoursoffset variable is lying in an invalid argument zone. hence the conditional statements inside this method will not be invoked and an exception of Invalid Argument will be shown to the user.,1,1,1566Gg-1I7G-1-4-3,4,Professional_Developer,2,24,Male,University,canada,java; plsql
281,229Ai0A-8I-240,HIT03_6,18,151.136,Tue 2015 Jul 07 09:12:50.86,5,1,0,1,0,0,NO,1,This line cannot throw the exception referenced.,3,1,23EE-1c8E1-7-2:16eA-3g-9A-7-5-3,4,Professional_Developer,6,31,Female,University;Web,INDIA,PHP;MySQL
282,223GE-9I-6a92-9,HIT03_6,18,146.933,Tue 2015 Jul 07 09:22:14.13,3,4,0,0,0,1,YES,1,The string is  long,3,1,185ci-3a-7c2-76,3,Professional_Developer,9,33,Female,University,india,PHP
285,205AE-3A6G7-13,HIT03_6,18,441.698,Tue 2015 Jul 07 09:58:26.67,5,2,0,1,0,0,NO,1,Those lines are for handling null exceptions. If you input something; there is no null to be handled. ,3,1,300eA0A3G951,3,Professional_Developer,20,41,Male,High School;University;Web,USA,PHP; Perl
286,199eg3C-2i94-7,HIT03_6,18,411.175,Tue 2015 Jul 07 10:09:04.81,5,2,0,1,0,0,NO,1,"There is nothing significant in these lines of code except null check ""out of range"" exceptions typically comes when arrays or index are involved.",3,1,1504ic8g0I130:312cI-5a9I-1-82:10eG-8i5a-618,5,Professional_Developer,8,33,Male,Web,India,C#
288,193cA-2I0e-2-52,HIT03_6,18,358.683,Tue 2015 Jul 07 10:34:01.49,0,4,0,0,0,0,IDK,1,don't know about escapeCsv,3,1,398Ca1e4I7-8-4,5,Professional_Developer,5,26,Male,University,india,java
292,169aE4I3A020,HIT03_6,18,749.545,Tue 2015 Jul 07 13:31:55.79,5,5,0,0,0,1,YES,1,number of arguments did not match from calling method to called methods i.e line 85 have 3 args where as 75 line accepts only 2 args ; Need to overload method translate having 2 params,3,1,519CE-1a-8G700:117Ec-7c4a-50-9:93Ce-7c-8i-69-4,5,Professional_Developer,4,29,Female,University,USA,java;c
293,163eE-5c6C-8-21,HIT03_6,18,646.332,Tue 2015 Jul 07 14:15:30.61,5,2,0,1,0,0,NO,1,"With the method escapeCsv on StringEscapeUtils: If the value contains a comma; newline or double quote; then the String value is returned enclosed in double quotes. Any double quote characters in the value are escaped with another double quote. If the value does not contain a comma; newline or double quote; then the String value is returned unchanged.   We are doing assertEquals(""\uD83D\uDE30""; StringEscapeUtils.escapeCsv(""\uD83D\uDE30"")); the value returned by the escapeCsv method can be different from the original value in case the value contains a comma; newline or double quote; then the String value is returned enclosed in double quotes. Any double quote characters in the value are escaped with another double quote.  ",3,1,11IC-3a0E1-10:322iA-8I0A31-6:671Ca6c4e-5-9-9,4,Professional_Developer,20,45,Male,University,US,Java; JEE
295,223GE-9I-6a92-9,HIT03_6,18,227.078,Tue 2015 Jul 07 17:15:11.05,4,2,0,1,0,0,NO,1,I don't see any problem with the syntax.,3,1,75IG0G-7C6-30:286AC-3A-2g0-74:3aI0C8I-9-2-5,4,Professional_Developer,9,33,Female,University,india,PHP
298,205AE-3A6G7-13,HIT03_6,18,879.711,Wed 2015 Jul 08 10:54:04.34,4,4,0,0,0,1,YES,1,I don't understand why there is final void here...  It's three completely different things:    public means that the method is visible and can be called from other objects of other types. Other alternatives are private; protected; package and package-private. See here for more details.    static means that the method is associated with the class; not a specific instance (object) of that class. This means that you can call a static method without creating an object of the class.    void means that the method has no return value. If the method returned an int you would write int instead of void.    The combination of all three of these is most commonly seen on the main method which most tutorials will include.  ,3,1,892CA6a-8c802:759GA-8a-5a-285,4,Professional_Developer,6,31,Female,University;Web,INDIA,PHP;MySQL
299,199eg3C-2i94-7,HIT03_6,18,167.881,Wed 2015 Jul 08 13:37:50.58,5,1,0,1,0,0,NO,1,the code is throwing an StringIndexOutOfBoundsException; and not an illegal argument exception,3,1,1033Ae4A5G2-3-4,5,Professional_Developer,25,42,Male,High School;University;Web,United States of America,c#; c++
302,218iC1C0I-8-81,HIT03_6,17,115.574,Tue 2015 Jul 07 09:35:08.91,3,4,0,1,0,0,NO,1, there is not an issue,1,1,248aG-4a-2E723,3,Professional_Developer,4,25,Male,High School;University,India,C; C+
304,206Ge-3A0E-3-3-9,HIT03_6,17,173.413,Tue 2015 Jul 07 09:52:13.18,2,3,0,1,0,0,NO,1,The argument won't cause any error.,1,1,278Ie8e9e091,3,Professional_Developer,4,23,Male,University,India,Java
305,224Ag-3c-5c303,HIT03_6,17,2670.227,Tue 2015 Jul 07 10:04:11.47,5,2,0,1,0,0,NO,1,"The variable ""out"" does not attempt to access a specific index of any strings in this segment of code. Therefore; it is not related to the failure.",1,1,815aA-9g-4e44-8:182Ae3g-6i-30-5,5,Professional_Developer,5,29,Male,University;Other On the job,USA,Python; SQL; Java
307,188ac-7g-3E766,HIT03_6,17,373.6,Tue 2015 Jul 07 11:04:11.17,4,2,0,1,0,0,NO,1,I don't see any connection between the assertion and the translate() method. assertEquals seems to simply be taking a few strings; with no calls to the translate() method. There is nothing in the code overloading escapeCsv either; so I don't think they're related.,1,1,21Ig2A-5e0-88:292CE-5a2c86-4:60ei9e-5I04-3,4,Professional_Developer,12,27,Male,High School;University;Web,United States,C#; Python
310,170IA0c6C44-8,HIT03_6,17,339.969,Tue 2015 Jul 07 13:08:19.67,4,2,0,1,0,0,NO,1,Thats a writer argument and doesn't look like it has to do with the exception,1,1,512cC-2g-1G0-6-7,3,Professional_Developer,4,29,Male,Web,united States,Java
311,230EA-4E-3E0-21,HIT03_6,17,68.14,Tue 2015 Jul 07 14:53:14.49,4,4,0,1,0,0,NO,1,The java.lang.StringIndexOutOfBoundsException class extends the IndexOutOfBoundsException class; which is used to indicate that an index to either an array; a string; or a vector; is out of range.    Furthermore; the IndexOutOfBoundsException extends the RuntimeException class and thus; belongs to those exceptions that can be thrown during the operation of the Java Virtual Machine (JVM). It is an unchecked exception and thus; it does not need to be declared in a method?s or a constructor?s throws clause.  ,1,1,23EE-1c8E1-7-2:16eA-3g-9A-7-5-3,4,Professional_Developer,6,31,Female,University;Web,INDIA,PHP;MySQL
312,224Ag-3c-5c303,HIT03_6,17,2785.604,Tue 2015 Jul 07 17:37:44.89,5,3,0,1,0,0,NO,1,variable out mainly used for writing output in the code; as per usage we will not see any issue with it.,1,1,230GE3I5a522,4,Professional_Developer,6,29,Female,University;Web,USA,JAVA
313,218iC1C0I-8-81,HIT03_6,17,412.093,Wed 2015 Jul 08 05:08:51.05,4,4,0,1,0,0,NO,1,Because; the input to the function translate is just declared. But the exception is index out of range. So problem is within the function,1,1,739Gg9c-2G37-5,3,Professional_Developer,15,37,Female,University,India,php
317,194Cc3A7A-28-4,HIT03_6,17,966.845,Wed 2015 Jul 08 22:06:45.08,2,5,0,1,0,0,NO,1,Because this out of range error  should never  happen while writing to a String Writer and only an IO exception occurs as the writer argument has null value.,1,1,1266Gc-4I7C152,3,Professional_Developer,9,33,Female,University,india,PHP
321,229Ai0A-8I-240,HIT03_6,29,28.148,Tue 2015 Jul 07 09:13:19.01,5,1,0,1,0,0,NO,2,This line cannot throw the exception referenced.,1,2,23EE-1c8E1-7-2:16eA-3g-9A-7-5-3,4,Professional_Developer,6,31,Female,University;Web,INDIA,PHP;MySQL
322,223GE-9I-6a92-9,HIT03_6,29,64.129,Tue 2015 Jul 07 09:23:18.26,3,5,0,0,0,1,YES,2,The character C is an array,1,2,185ci-3a-7c2-76,3,Professional_Developer,9,33,Female,University,india,PHP
325,205AE-3A6G7-13,HIT03_6,29,246.997,Tue 2015 Jul 07 10:02:33.66,5,3,0,0,0,1,YES,2,write(c) references a tochars of the input which causes an IOException. ,1,2,300eA0A3G951,3,Professional_Developer,20,41,Male,High School;University;Web,USA,PHP; Perl
326,199eg3C-2i94-7,HIT03_6,29,430.776,Tue 2015 Jul 07 10:16:15.59,4,3,0,1,0,0,NO,2,Does not seems to be because it seems to writing some characters to some output stream not really doing anything with indexes here...,1,2,1504ic8g0I130:312cI-5a9I-1-82:10eG-8i5a-618,5,Professional_Developer,8,33,Male,Web,India,C#
